Cluster,Products,Periods,Scenarios,DemandPeriodScenarios,Closest_Index
38,1,3.0,89.0,16254.0,430
38,1,3.0,90.0,18587.0,430
38,1,3.0,91.0,15532.0,430
38,1,3.0,92.0,17515.0,430
38,1,3.0,93.0,12426.0,430
38,1,3.0,94.0,13724.0,430
38,1,3.0,95.0,19363.0,430
38,1,3.0,96.0,11146.0,430
38,1,3.0,97.0,19600.0,430
38,1,3.0,98.0,16556.0,430
38,1,3.0,99.0,12986.0,430
38,1,3.0,100.0,17238.0,430
38,1,4.0,1.0,23333.0,430
38,1,4.0,2.0,19419.0,430
38,1,4.0,3.0,17173.0,430
38,1,4.0,4.0,24777.0,430
38,1,4.0,5.0,20508.0,430
38,1,4.0,6.0,26235.0,430
38,1,4.0,7.0,12249.0,430
38,1,4.0,8.0,14864.0,430
38,1,4.0,9.0,17399.0,430
38,1,4.0,10.0,17307.0,430
38,1,4.0,11.0,16755.0,430
38,1,4.0,12.0,17757.0,430
38,1,4.0,13.0,24723.0,430
38,1,4.0,14.0,27082.0,430
38,1,4.0,15.0,17882.0,430
38,1,4.0,16.0,21421.0,430
38,1,4.0,17.0,28784.0,430
38,1,4.0,18.0,23475.0,430
38,1,4.0,19.0,12494.0,430
38,1,4.0,20.0,14361.0,430
38,1,4.0,21.0,14929.0,430
38,1,4.0,22.0,19749.0,430
38,1,4.0,23.0,22166.0,430
38,1,4.0,24.0,26528.0,430
38,1,4.0,25.0,27535.0,430
38,1,4.0,26.0,20269.0,430
38,1,4.0,27.0,27560.0,430
38,1,4.0,28.0,14429.0,430
38,1,4.0,29.0,21430.0,430
38,1,4.0,30.0,19199.0,430
38,1,4.0,31.0,20222.0,430
38,1,4.0,32.0,16279.0,430
38,1,4.0,33.0,14543.0,430
38,1,4.0,34.0,24412.0,430
38,1,4.0,35.0,12208.0,430
38,1,4.0,36.0,21185.0,430
38,1,4.0,37.0,18288.0,430
38,1,4.0,38.0,20987.0,430
38,1,4.0,39.0,13955.0,430
38,1,4.0,40.0,21482.0,430
38,1,4.0,41.0,17450.0,430
38,1,4.0,42.0,29936.0,430
38,1,4.0,43.0,18547.0,430
38,1,4.0,44.0,23381.0,430
38,1,4.0,45.0,13400.0,430
38,1,4.0,46.0,29407.0,430
38,1,4.0,47.0,26157.0,430
38,1,4.0,48.0,15923.0,430
38,1,4.0,49.0,22076.0,430
38,1,4.0,50.0,18431.0,430
38,1,4.0,51.0,19217.0,430
38,1,4.0,52.0,12101.0,430
38,1,4.0,53.0,20319.0,430
38,1,4.0,54.0,21039.0,430
38,1,4.0,55.0,14176.0,430
38,1,4.0,56.0,23262.0,430
38,1,4.0,57.0,16830.0,430
38,1,4.0,58.0,12883.0,430
38,1,4.0,59.0,17133.0,430
38,1,4.0,60.0,18021.0,430
38,1,4.0,61.0,14861.0,430
38,1,4.0,62.0,23636.0,430
38,1,4.0,63.0,23393.0,430
38,1,4.0,64.0,24790.0,430
38,1,4.0,65.0,16337.0,430
38,1,4.0,66.0,14449.0,430
38,1,4.0,67.0,23913.0,430
38,1,4.0,68.0,27330.0,430
38,1,4.0,69.0,24782.0,430
38,1,4.0,70.0,21130.0,430
38,1,4.0,71.0,19672.0,430
38,1,4.0,72.0,26047.0,430
38,1,4.0,73.0,18908.0,430
38,1,4.0,74.0,21221.0,430
38,1,4.0,75.0,22674.0,430
38,1,4.0,76.0,14472.0,430
38,1,4.0,77.0,15599.0,430
38,1,4.0,78.0,28045.0,430
38,1,4.0,79.0,23797.0,430
38,1,4.0,80.0,11554.0,430
38,1,4.0,81.0,14246.0,430
38,1,4.0,82.0,19655.0,430
38,1,4.0,83.0,13796.0,430
38,1,4.0,84.0,21406.0,430
38,1,4.0,85.0,26783.0,430
38,1,4.0,86.0,25407.0,430
38,1,4.0,87.0,13731.0,430
38,1,4.0,88.0,24368.0,430
38,1,4.0,89.0,22713.0,430
38,1,4.0,90.0,24396.0,430
38,1,4.0,91.0,19232.0,430
38,1,4.0,92.0,25975.0,430
38,1,4.0,93.0,15655.0,430
38,1,4.0,94.0,21059.0,430
38,1,4.0,95.0,25564.0,430
38,1,4.0,96.0,13311.0,430
38,1,4.0,97.0,26278.0,430
38,1,4.0,98.0,19567.0,430
38,1,4.0,99.0,18070.0,430
38,1,4.0,100.0,21982.0,430
38,1,5.0,1.0,37501.0,430
38,1,5.0,2.0,27321.0,430
38,1,5.0,3.0,24701.0,430
38,1,5.0,4.0,35533.0,430
38,1,5.0,5.0,27861.0,430
38,1,5.0,6.0,35423.0,430
38,1,5.0,7.0,12310.0,430
38,1,5.0,8.0,17330.0,430
38,1,5.0,9.0,21320.0,430
38,1,5.0,10.0,21635.0,430
38,1,5.0,11.0,20556.0,430
38,1,5.0,12.0,22366.0,430
38,1,5.0,13.0,39595.0,430
38,1,5.0,14.0,32956.0,430
38,1,5.0,15.0,23096.0,430
38,1,5.0,16.0,29882.0,430
38,1,5.0,17.0,37918.0,430
38,1,5.0,18.0,28086.0,430
38,1,5.0,19.0,16519.0,430
38,1,5.0,20.0,16597.0,430
38,1,5.0,21.0,18275.0,430
38,1,5.0,22.0,27060.0,430
38,1,5.0,23.0,32259.0,430
38,1,5.0,24.0,42917.0,430
38,1,5.0,25.0,39956.0,430
38,1,5.0,26.0,31254.0,430
38,1,5.0,27.0,37177.0,430
38,1,5.0,28.0,17976.0,430
38,1,5.0,29.0,27126.0,430
38,1,5.0,30.0,25416.0,430
38,1,5.0,31.0,21082.0,430
38,1,5.0,32.0,22404.0,430
38,1,5.0,33.0,16332.0,430
38,1,5.0,34.0,37349.0,430
38,1,5.0,35.0,13182.0,430
38,1,5.0,36.0,30803.0,430
38,1,5.0,37.0,22453.0,430
38,1,5.0,38.0,29882.0,430
38,1,5.0,39.0,17969.0,430
38,1,5.0,40.0,32596.0,430
38,1,5.0,41.0,23072.0,430
38,1,5.0,42.0,36143.0,430
38,1,5.0,43.0,25589.0,430
38,1,5.0,44.0,30486.0,430
38,1,5.0,45.0,16098.0,430
38,1,5.0,46.0,35861.0,430
38,1,5.0,47.0,34974.0,430
38,1,5.0,48.0,25091.0,430
38,1,5.0,49.0,31736.0,430
38,1,5.0,50.0,24444.0,430
38,1,5.0,51.0,23859.0,430
38,1,5.0,52.0,14569.0,430
38,1,5.0,53.0,25879.0,430
38,1,5.0,54.0,24524.0,430
38,1,5.0,55.0,19672.0,430
38,1,5.0,56.0,29362.0,430
38,1,5.0,57.0,24279.0,430
38,1,5.0,58.0,15956.0,430
38,1,5.0,59.0,19876.0,430
38,1,5.0,60.0,23519.0,430
38,1,5.0,61.0,19004.0,430
38,1,5.0,62.0,32048.0,430
38,1,5.0,63.0,34025.0,430
38,1,5.0,64.0,33555.0,430
38,1,5.0,65.0,20358.0,430
38,1,5.0,66.0,15552.0,430
38,1,5.0,67.0,34393.0,430
38,1,5.0,68.0,33174.0,430
38,1,5.0,69.0,29440.0,430
38,1,5.0,70.0,29660.0,430
38,1,5.0,71.0,24834.0,430
38,1,5.0,72.0,40116.0,430
38,1,5.0,73.0,28162.0,430
38,1,5.0,74.0,27115.0,430
38,1,5.0,75.0,31556.0,430
38,1,5.0,76.0,16007.0,430
38,1,5.0,77.0,17684.0,430
38,1,5.0,78.0,41818.0,430
38,1,5.0,79.0,29207.0,430
38,1,5.0,80.0,12207.0,430
38,1,5.0,81.0,16864.0,430
38,1,5.0,82.0,28261.0,430
38,1,5.0,83.0,18080.0,430
38,1,5.0,84.0,30207.0,430
38,1,5.0,85.0,34111.0,430
38,1,5.0,86.0,33113.0,430
38,1,5.0,87.0,16661.0,430
38,1,5.0,88.0,33926.0,430
38,1,5.0,89.0,31094.0,430
38,1,5.0,90.0,35980.0,430
38,1,5.0,91.0,30842.0,430
38,1,5.0,92.0,35447.0,430
38,1,5.0,93.0,22080.0,430
38,1,5.0,94.0,28013.0,430
38,1,5.0,95.0,33167.0,430
38,1,5.0,96.0,13154.0,430
38,1,5.0,97.0,40793.0,430
38,1,5.0,98.0,30117.0,430
38,1,5.0,99.0,21735.0,430
38,1,5.0,100.0,32311.0,430
38,1,6.0,1.0,47707.0,430
38,1,6.0,2.0,29744.0,430
38,1,6.0,3.0,27253.0,430
38,1,6.0,4.0,36806.0,430
38,1,6.0,5.0,34884.0,430
38,1,6.0,6.0,46962.0,430
38,1,6.0,7.0,13660.0,430
38,1,6.0,8.0,18524.0,430
38,1,6.0,9.0,22494.0,430
38,1,6.0,10.0,22665.0,430
38,1,6.0,11.0,21198.0,430
38,1,6.0,12.0,23820.0,430
38,1,6.0,13.0,52444.0,430
38,1,6.0,14.0,43507.0,430
38,1,6.0,15.0,23316.0,430
38,1,6.0,16.0,40647.0,430
38,1,6.0,17.0,49558.0,430
38,1,6.0,18.0,37526.0,430
38,1,6.0,19.0,15738.0,430
38,1,6.0,20.0,19735.0,430
38,1,6.0,21.0,17786.0,430
38,1,6.0,22.0,29062.0,430
38,1,6.0,23.0,38542.0,430
38,1,6.0,24.0,46943.0,430
38,1,6.0,25.0,45640.0,430
38,1,6.0,26.0,38807.0,430
38,1,6.0,27.0,49901.0,430
38,1,6.0,28.0,19537.0,430
38,1,6.0,29.0,33330.0,430
38,1,6.0,30.0,26413.0,430
38,1,6.0,31.0,26429.0,430
38,1,6.0,32.0,28862.0,430
38,1,6.0,33.0,17668.0,430
38,1,6.0,34.0,46323.0,430
38,1,6.0,35.0,12900.0,430
38,1,6.0,36.0,38730.0,430
38,1,6.0,37.0,30825.0,430
38,1,6.0,38.0,33006.0,430
38,1,6.0,39.0,18688.0,430
38,1,6.0,40.0,36772.0,430
38,1,6.0,41.0,25784.0,430
38,1,6.0,42.0,47687.0,430
38,1,6.0,43.0,28403.0,430
38,1,6.0,44.0,38221.0,430
38,1,6.0,45.0,16039.0,430
38,1,6.0,46.0,45118.0,430
38,1,6.0,47.0,45816.0,430
38,1,6.0,48.0,27286.0,430
38,1,6.0,49.0,38747.0,430
38,1,6.0,50.0,28781.0,430
38,1,6.0,51.0,25085.0,430
38,1,6.0,52.0,14154.0,430
38,1,6.0,53.0,32418.0,430
38,1,6.0,54.0,32067.0,430
38,1,6.0,55.0,22202.0,430
38,1,6.0,56.0,39020.0,430
38,1,6.0,57.0,25549.0,430
38,1,6.0,58.0,17334.0,430
38,1,6.0,59.0,22104.0,430
38,1,6.0,60.0,22981.0,430
38,1,6.0,61.0,23416.0,430
38,1,6.0,62.0,39326.0,430
38,1,6.0,63.0,42010.0,430
38,1,6.0,64.0,43816.0,430
38,1,6.0,65.0,25495.0,430
38,1,6.0,66.0,15638.0,430
38,1,6.0,67.0,45998.0,430
38,1,6.0,68.0,44214.0,430
38,1,6.0,69.0,38162.0,430
38,1,6.0,70.0,35427.0,430
38,1,6.0,71.0,31076.0,430
38,1,6.0,72.0,42962.0,430
38,1,6.0,73.0,31914.0,430
38,1,6.0,74.0,34466.0,430
38,1,6.0,75.0,39407.0,430
38,1,6.0,76.0,18902.0,430
38,1,6.0,77.0,19357.0,430
38,1,6.0,78.0,43440.0,430
38,1,6.0,79.0,40330.0,430
38,1,6.0,80.0,14259.0,430
38,1,6.0,81.0,17340.0,430
38,1,6.0,82.0,30888.0,430
38,1,6.0,83.0,18548.0,430
38,1,6.0,84.0,35264.0,430
38,1,6.0,85.0,45400.0,430
38,1,6.0,86.0,42734.0,430
38,1,6.0,87.0,15301.0,430
38,1,6.0,88.0,40293.0,430
38,1,6.0,89.0,34185.0,430
38,1,6.0,90.0,46621.0,430
38,1,6.0,91.0,34702.0,430
38,1,6.0,92.0,54737.0,430
38,1,6.0,93.0,25985.0,430
38,1,6.0,94.0,30095.0,430
38,1,6.0,95.0,45819.0,430
38,1,6.0,96.0,12620.0,430
38,1,6.0,97.0,41916.0,430
38,1,6.0,98.0,34877.0,430
38,1,6.0,99.0,23641.0,430
38,1,6.0,100.0,37429.0,430
38,1,7.0,1.0,63441.0,430
38,1,7.0,2.0,37380.0,430
38,1,7.0,3.0,32310.0,430
38,1,7.0,4.0,48214.0,430
38,1,7.0,5.0,44387.0,430
38,1,7.0,6.0,53849.0,430
38,1,7.0,7.0,13143.0,430
38,1,7.0,8.0,16867.0,430
38,1,7.0,9.0,22357.0,430
38,1,7.0,10.0,26153.0,430
38,1,7.0,11.0,24056.0,430
38,1,7.0,12.0,26797.0,430
38,1,7.0,13.0,60654.0,430
38,1,7.0,14.0,48821.0,430
38,1,7.0,15.0,26470.0,430
38,1,7.0,16.0,50331.0,430
38,1,7.0,17.0,57392.0,430
38,1,7.0,18.0,38464.0,430
38,1,7.0,19.0,15582.0,430
38,1,7.0,20.0,21158.0,430
38,1,7.0,21.0,19674.0,430
38,1,7.0,22.0,30847.0,430
38,1,7.0,23.0,42307.0,430
38,1,7.0,24.0,66406.0,430
38,1,7.0,25.0,60086.0,430
38,1,7.0,26.0,41114.0,430
38,1,7.0,27.0,57794.0,430
38,1,7.0,28.0,20576.0,430
38,1,7.0,29.0,43063.0,430
38,1,7.0,30.0,35287.0,430
38,1,7.0,31.0,31393.0,430
38,1,7.0,32.0,32689.0,430
38,1,7.0,33.0,18363.0,430
38,1,7.0,34.0,53605.0,430
38,1,7.0,35.0,11698.0,430
38,1,7.0,36.0,41076.0,430
38,1,7.0,37.0,34904.0,430
38,1,7.0,38.0,38295.0,430
38,1,7.0,39.0,17843.0,430
38,1,7.0,40.0,44654.0,430
38,1,7.0,41.0,31676.0,430
38,1,7.0,42.0,59518.0,430
38,1,7.0,43.0,28685.0,430
38,1,7.0,44.0,43413.0,430
38,1,7.0,45.0,15947.0,430
38,1,7.0,46.0,55405.0,430
38,1,7.0,47.0,48498.0,430
38,1,7.0,48.0,28696.0,430
38,1,7.0,49.0,46362.0,430
38,1,7.0,50.0,34976.0,430
38,1,7.0,51.0,35380.0,430
38,1,7.0,52.0,11543.0,430
38,1,7.0,53.0,37004.0,430
38,1,7.0,54.0,35370.0,430
38,1,7.0,55.0,23814.0,430
38,1,7.0,56.0,42413.0,430
38,1,7.0,57.0,29052.0,430
38,1,7.0,58.0,18434.0,430
38,1,7.0,59.0,24041.0,430
38,1,7.0,60.0,28859.0,430
38,1,7.0,61.0,24539.0,430
38,1,7.0,62.0,50521.0,430
38,1,7.0,63.0,55932.0,430
38,1,7.0,64.0,52004.0,430
38,1,7.0,65.0,27370.0,430
38,1,7.0,66.0,16948.0,430
38,1,7.0,67.0,53595.0,430
38,1,7.0,68.0,50293.0,430
38,1,7.0,69.0,45898.0,430
38,1,7.0,70.0,45227.0,430
38,1,7.0,71.0,36184.0,430
38,1,7.0,72.0,63798.0,430
38,1,7.0,73.0,40939.0,430
38,1,7.0,74.0,38683.0,430
38,1,7.0,75.0,44483.0,430
38,1,7.0,76.0,17812.0,430
38,1,7.0,77.0,19829.0,430
38,1,7.0,78.0,59844.0,430
38,1,7.0,79.0,49625.0,430
38,1,7.0,80.0,12178.0,430
38,1,7.0,81.0,17188.0,430
38,1,7.0,82.0,38180.0,430
38,1,7.0,83.0,20137.0,430
38,1,7.0,84.0,45070.0,430
38,1,7.0,85.0,53490.0,430
38,1,7.0,86.0,54909.0,430
38,1,7.0,87.0,15681.0,430
38,1,7.0,88.0,49553.0,430
38,1,7.0,89.0,45556.0,430
38,1,7.0,90.0,55913.0,430
38,1,7.0,91.0,36335.0,430
38,1,7.0,92.0,60324.0,430
38,1,7.0,93.0,29761.0,430
38,1,7.0,94.0,39837.0,430
38,1,7.0,95.0,54226.0,430
38,1,7.0,96.0,12279.0,430
38,1,7.0,97.0,63334.0,430
38,1,7.0,98.0,38901.0,430
38,1,7.0,99.0,27459.0,430
38,1,7.0,100.0,45096.0,430
38,1,8.0,1.0,62852.0,430
38,1,8.0,2.0,42162.0,430
38,1,8.0,3.0,33250.0,430
38,1,8.0,4.0,54128.0,430
38,1,8.0,5.0,47438.0,430
38,1,8.0,6.0,52095.0,430
38,1,8.0,7.0,9149.0,430
38,1,8.0,8.0,16389.0,430
38,1,8.0,9.0,24985.0,430
38,1,8.0,10.0,29399.0,430
38,1,8.0,11.0,20668.0,430
38,1,8.0,12.0,25821.0,430
38,1,8.0,13.0,77410.0,430
38,1,8.0,14.0,65604.0,430
38,1,8.0,15.0,28122.0,430
38,1,8.0,16.0,47098.0,430
38,1,8.0,17.0,75679.0,430
38,1,8.0,18.0,48059.0,430
38,1,8.0,19.0,16068.0,430
38,1,8.0,20.0,18684.0,430
38,1,8.0,21.0,21906.0,430
38,1,8.0,22.0,35759.0,430
38,1,8.0,23.0,47469.0,430
38,1,8.0,24.0,73646.0,430
38,1,8.0,25.0,71497.0,430
38,1,8.0,26.0,45647.0,430
38,1,8.0,27.0,68369.0,430
38,1,8.0,28.0,17114.0,430
38,1,8.0,29.0,48458.0,430
38,1,8.0,30.0,35179.0,430
38,1,8.0,31.0,33106.0,430
38,1,8.0,32.0,34583.0,430
38,1,8.0,33.0,14651.0,430
38,1,8.0,34.0,63843.0,430
38,1,8.0,35.0,8196.0,430
38,1,8.0,36.0,49279.0,430
38,1,8.0,37.0,36976.0,430
38,1,8.0,38.0,42507.0,430
38,1,8.0,39.0,18495.0,430
38,1,8.0,40.0,53986.0,430
38,1,8.0,41.0,32789.0,430
38,1,8.0,42.0,73437.0,430
38,1,8.0,43.0,36311.0,430
38,1,8.0,44.0,48116.0,430
38,1,8.0,45.0,13687.0,430
38,1,8.0,46.0,67278.0,430
38,1,8.0,47.0,64745.0,430
38,1,8.0,48.0,35052.0,430
38,1,8.0,49.0,51736.0,430
38,1,8.0,50.0,38906.0,430
38,1,8.0,51.0,32771.0,430
38,1,8.0,52.0,9867.0,430
38,1,8.0,53.0,35604.0,430
38,1,8.0,54.0,37939.0,430
38,1,8.0,55.0,23166.0,430
38,1,8.0,56.0,53331.0,430
38,1,8.0,57.0,32499.0,430
38,1,8.0,58.0,17150.0,430
38,1,8.0,59.0,22725.0,430
38,1,8.0,60.0,30315.0,430
38,1,8.0,61.0,26790.0,430
38,1,8.0,62.0,55230.0,430
38,1,8.0,63.0,58740.0,430
38,1,8.0,64.0,58046.0,430
38,1,8.0,65.0,30967.0,430
38,1,8.0,66.0,15579.0,430
38,1,8.0,67.0,64976.0,430
38,1,8.0,68.0,56002.0,430
38,1,8.0,69.0,55007.0,430
38,1,8.0,70.0,52462.0,430
38,1,8.0,71.0,42488.0,430
38,1,8.0,72.0,62944.0,430
38,1,8.0,73.0,42103.0,430
38,1,8.0,74.0,44907.0,430
38,1,8.0,75.0,50921.0,430
38,1,8.0,76.0,16342.0,430
38,1,8.0,77.0,22107.0,430
38,1,8.0,78.0,65184.0,430
38,1,8.0,79.0,52059.0,430
38,1,8.0,80.0,8645.0,430
38,1,8.0,81.0,15843.0,430
38,1,8.0,82.0,42349.0,430
38,1,8.0,83.0,16925.0,430
38,1,8.0,84.0,54626.0,430
38,1,8.0,85.0,62440.0,430
38,1,8.0,86.0,69375.0,430
38,1,8.0,87.0,12449.0,430
38,1,8.0,88.0,55460.0,430
38,1,8.0,89.0,51374.0,430
38,1,8.0,90.0,63269.0,430
38,1,8.0,91.0,44983.0,430
38,1,8.0,92.0,66467.0,430
38,1,8.0,93.0,30659.0,430
38,1,8.0,94.0,42970.0,430
38,1,8.0,95.0,58546.0,430
38,1,8.0,96.0,10617.0,430
38,1,8.0,97.0,59448.0,430
38,1,8.0,98.0,40507.0,430
38,1,8.0,99.0,32208.0,430
38,1,8.0,100.0,51715.0,430
38,1,9.0,1.0,73305.0,430
38,1,9.0,2.0,44741.0,430
38,1,9.0,3.0,34862.0,430
38,1,9.0,4.0,64071.0,430
38,1,9.0,5.0,57388.0,430
38,1,9.0,6.0,76308.0,430
38,1,9.0,7.0,6147.0,430
38,1,9.0,8.0,14900.0,430
38,1,9.0,9.0,25882.0,430
38,1,9.0,10.0,28454.0,430
38,1,9.0,11.0,20582.0,430
38,1,9.0,12.0,27320.0,430
38,1,9.0,13.0,80394.0,430
38,1,9.0,14.0,69611.0,430
38,1,9.0,15.0,28684.0,430
38,1,9.0,16.0,59954.0,430
38,1,9.0,17.0,77866.0,430
38,1,9.0,18.0,57640.0,430
38,1,9.0,19.0,12924.0,430
38,1,9.0,20.0,18610.0,430
38,1,9.0,21.0,22136.0,430
38,1,9.0,22.0,39875.0,430
38,1,9.0,23.0,58221.0,430
38,1,9.0,24.0,84926.0,430
38,1,9.0,25.0,82659.0,430
38,1,9.0,26.0,53881.0,430
38,1,9.0,27.0,73478.0,430
38,1,9.0,28.0,16613.0,430
38,1,9.0,29.0,49611.0,430
38,1,9.0,30.0,38804.0,430
38,1,9.0,31.0,35693.0,430
38,1,9.0,32.0,35594.0,430
38,1,9.0,33.0,15166.0,430
38,1,9.0,34.0,78337.0,430
38,1,9.0,35.0,5573.0,430
38,1,9.0,36.0,54588.0,430
38,1,9.0,37.0,42986.0,430
38,1,9.0,38.0,47874.0,430
38,1,9.0,39.0,16075.0,430
38,1,9.0,40.0,60674.0,430
38,1,9.0,41.0,31527.0,430
38,1,9.0,42.0,88279.0,430
38,1,9.0,43.0,36927.0,430
38,1,9.0,44.0,57183.0,430
38,1,9.0,45.0,11336.0,430
38,1,9.0,46.0,75728.0,430
38,1,9.0,47.0,77879.0,430
38,1,9.0,48.0,33529.0,430
38,1,9.0,49.0,50529.0,430
38,1,9.0,50.0,38240.0,430
38,1,9.0,51.0,39013.0,430
38,1,9.0,52.0,7160.0,430
38,1,9.0,53.0,46179.0,430
38,1,9.0,54.0,39265.0,430
38,1,9.0,55.0,20551.0,430
38,1,9.0,56.0,57633.0,430
38,1,9.0,57.0,34245.0,430
38,1,9.0,58.0,15153.0,430
38,1,9.0,59.0,25445.0,430
38,1,9.0,60.0,33674.0,430
38,1,9.0,61.0,27615.0,430
38,1,9.0,62.0,59501.0,430
38,1,9.0,63.0,70537.0,430
38,1,9.0,64.0,77629.0,430
38,1,9.0,65.0,34780.0,430
38,1,9.0,66.0,12988.0,430
38,1,9.0,67.0,76489.0,430
38,1,9.0,68.0,62730.0,430
38,1,9.0,69.0,63660.0,430
38,1,9.0,70.0,63504.0,430
38,1,9.0,71.0,48120.0,430
38,1,9.0,72.0,77740.0,430
38,1,9.0,73.0,50481.0,430
38,1,9.0,74.0,51409.0,430
38,1,9.0,75.0,57023.0,430
38,1,9.0,76.0,17456.0,430
38,1,9.0,77.0,21353.0,430
38,1,9.0,78.0,81081.0,430
38,1,9.0,79.0,58078.0,430
38,1,9.0,80.0,5134.0,430
38,1,9.0,81.0,16361.0,430
38,1,9.0,82.0,46256.0,430
38,1,9.0,83.0,16004.0,430
38,1,9.0,84.0,59530.0,430
38,1,9.0,85.0,70474.0,430
38,1,9.0,86.0,80464.0,430
38,1,9.0,87.0,9923.0,430
38,1,9.0,88.0,70031.0,430
38,1,9.0,89.0,48400.0,430
38,1,9.0,90.0,69731.0,430
38,1,9.0,91.0,45866.0,430
38,1,9.0,92.0,94765.0,430
38,1,9.0,93.0,33286.0,430
38,1,9.0,94.0,46429.0,430
38,1,9.0,95.0,71337.0,430
38,1,9.0,96.0,6606.0,430
38,1,9.0,97.0,80955.0,430
38,1,9.0,98.0,52707.0,430
38,1,9.0,99.0,34188.0,430
38,1,9.0,100.0,64960.0,430
38,1,10.0,1.0,101813.0,430
38,1,10.0,2.0,51929.0,430
38,1,10.0,3.0,42087.0,430
38,1,10.0,4.0,79628.0,430
38,1,10.0,5.0,66142.0,430
38,1,10.0,6.0,79007.0,430
38,1,10.0,7.0,1783.0,430
38,1,10.0,8.0,13988.0,430
38,1,10.0,9.0,23353.0,430
38,1,10.0,10.0,31115.0,430
38,1,10.0,11.0,22273.0,430
38,1,10.0,12.0,29093.0,430
38,1,10.0,13.0,103927.0,430
38,1,10.0,14.0,83973.0,430
38,1,10.0,15.0,28472.0,430
38,1,10.0,16.0,66156.0,430
38,1,10.0,17.0,83818.0,430
38,1,10.0,18.0,59124.0,430
38,1,10.0,19.0,9977.0,430
38,1,10.0,20.0,16919.0,430
38,1,10.0,21.0,19659.0,430
38,1,10.0,22.0,46436.0,430
38,1,10.0,23.0,65670.0,430
38,1,10.0,24.0,94235.0,430
38,1,10.0,25.0,96406.0,430
38,1,10.0,26.0,58969.0,430
38,1,10.0,27.0,97697.0,430
38,1,10.0,28.0,16376.0,430
38,1,10.0,29.0,62659.0,430
38,1,10.0,30.0,43291.0,430
38,1,10.0,31.0,36420.0,430
38,1,10.0,32.0,34708.0,430
38,1,10.0,33.0,11627.0,430
38,1,10.0,34.0,84807.0,430
38,1,10.0,35.0,574.0,430
38,1,10.0,36.0,68705.0,430
38,1,10.0,37.0,48731.0,430
38,1,10.0,38.0,54847.0,430
38,1,10.0,39.0,16490.0,430
38,1,10.0,40.0,68990.0,430
38,1,10.0,41.0,39391.0,430
38,1,10.0,42.0,112548.0,430
38,1,10.0,43.0,43119.0,430
38,1,10.0,44.0,64734.0,430
38,1,10.0,45.0,8174.0,430
38,1,10.0,46.0,90339.0,430
38,1,10.0,47.0,89602.0,430
38,1,10.0,48.0,38905.0,430
38,1,10.0,49.0,54265.0,430
38,1,10.0,50.0,43139.0,430
38,1,10.0,51.0,41164.0,430
38,1,10.0,52.0,2450.0,430
38,1,10.0,53.0,43990.0,430
38,1,10.0,54.0,45485.0,430
38,1,10.0,55.0,21334.0,430
38,1,10.0,56.0,76183.0,430
38,1,10.0,57.0,38255.0,430
38,1,10.0,58.0,14953.0,430
38,1,10.0,59.0,26683.0,430
38,1,10.0,60.0,33985.0,430
38,1,10.0,61.0,29163.0,430
38,1,10.0,62.0,66352.0,430
38,1,10.0,63.0,76918.0,430
38,1,10.0,64.0,78609.0,430
38,1,10.0,65.0,35100.0,430
38,1,10.0,66.0,12131.0,430
38,1,10.0,67.0,91391.0,430
38,1,10.0,68.0,81825.0,430
38,1,10.0,69.0,67074.0,430
38,1,10.0,70.0,64307.0,430
38,1,10.0,71.0,46723.0,430
38,1,10.0,72.0,98656.0,430
38,1,10.0,73.0,52479.0,430
38,1,10.0,74.0,50633.0,430
38,1,10.0,75.0,67235.0,430
38,1,10.0,76.0,14217.0,430
38,1,10.0,77.0,22406.0,430
38,1,10.0,78.0,94094.0,430
38,1,10.0,79.0,74465.0,430
38,1,10.0,80.0,80.0,430
38,1,10.0,81.0,12803.0,430
38,1,10.0,82.0,52412.0,430
38,1,10.0,83.0,12566.0,430
38,1,10.0,84.0,60380.0,430
38,1,10.0,85.0,91015.0,430
38,1,10.0,86.0,81525.0,430
38,1,10.0,87.0,6374.0,430
38,1,10.0,88.0,84138.0,430
38,1,10.0,89.0,68431.0,430
38,1,10.0,90.0,88514.0,430
38,1,10.0,91.0,57428.0,430
38,1,10.0,92.0,99484.0,430
38,1,10.0,93.0,33554.0,430
38,1,10.0,94.0,49205.0,430
38,1,10.0,95.0,72858.0,430
38,1,10.0,96.0,3176.0,430
38,1,10.0,97.0,95521.0,430
38,1,10.0,98.0,55869.0,430
38,1,10.0,99.0,33621.0,430
38,1,10.0,100.0,74805.0,430
38,2,1.0,1.0,2816.0,430
38,2,1.0,2.0,3074.0,430
38,2,1.0,3.0,3157.0,430
38,2,1.0,4.0,3195.0,430
38,2,1.0,5.0,3167.0,430
38,2,1.0,6.0,3131.0,430
38,2,1.0,7.0,2771.0,430
38,2,1.0,8.0,2895.0,430
38,2,1.0,9.0,2974.0,430
38,2,1.0,10.0,2740.0,430
38,2,1.0,11.0,2537.0,430
38,2,1.0,12.0,2592.0,430
38,2,1.0,13.0,3214.0,430
38,2,1.0,14.0,3047.0,430
38,2,1.0,15.0,2890.0,430
38,2,1.0,16.0,3458.0,430
38,2,1.0,17.0,3351.0,430
38,2,1.0,18.0,3026.0,430
38,2,1.0,19.0,2522.0,430
38,2,1.0,20.0,2813.0,430
38,2,1.0,21.0,2654.0,430
38,2,1.0,22.0,3049.0,430
38,2,1.0,23.0,2943.0,430
