"Candidates","Customers","DistanceCandidateCustomer"
338,132,58.61
338,133,70.34
338,134,34.19
338,135,33.63
338,136,34.21
338,137,34.71
338,138,34.15
338,139,31.97
338,140,32.76
338,141,29
338,142,29.59
338,143,27.7
338,144,35.29
338,145,36.4
338,146,35.85
338,147,31.93
338,148,36.86
338,149,38.18
338,150,38.2
338,151,40.36
338,152,35.53
338,153,32.97
338,154,34.32
338,155,34.01
338,156,36.18
338,157,37.19
338,158,33.94
338,159,31.02
338,160,30.15
338,161,33.36
338,162,25.61
338,163,28.93
338,164,30.08
338,165,71.63
338,166,34.9
338,167,48.79
338,168,37.21
338,169,47.39
338,170,47.44
338,171,41.41
338,172,41.63
338,173,39.49
338,174,37.21
338,175,41.51
338,176,42.01
338,177,36.14
338,178,35.69
338,179,32.61
338,180,26.12
338,181,61.22
338,182,57.28
338,183,54.69
338,184,296.04
338,185,297.98
338,186,261.99
338,187,266.86
338,188,280.92
338,189,269.24
338,190,281.91
338,191,297.32
338,192,324.5
338,193,176.19
338,194,174.39
338,195,173.01
338,196,171.12
338,197,171.27
338,198,174.68
338,199,179.86
338,200,182.47
338,201,185.57
338,202,187.52
338,203,196.66
338,204,177.45
338,205,161.35
338,206,181.79
338,207,181.36
338,208,186.32
338,209,190.27
338,210,195.59
338,211,203.43
338,212,206.65
338,213,233.31
338,214,239.29
338,215,206.69
338,216,206.73
338,217,212.61
338,218,222.01
338,219,244.52
338,220,223.06
338,221,190.64
338,222,195.53
338,223,194.11
338,224,179.07
338,225,179.35
338,226,183.73
338,227,188.06
338,228,195.61
338,229,200.02
338,230,204.26
338,231,207.13
338,232,214
338,233,203.81
338,234,192.75
338,235,219.91
338,236,183.87
338,237,182.23
338,238,201.5
338,239,231.96
338,240,220.31
338,241,159.79
338,242,42.76
338,243,42.04
338,244,40.01
338,245,47.54
338,246,51.32
338,247,55.02
338,248,50.62
338,249,48.63
338,250,45.27
338,251,42.4
338,252,36.93
338,253,35.58
338,254,32.55
338,255,28.46
338,256,27.98
338,257,49.48
338,258,51.45
338,259,58.46
338,260,57.57
338,261,32.31
338,262,30.31
338,263,28.99
338,264,25.27
338,265,29.17
338,266,27.36
338,267,72.13
338,268,110.17
338,269,21.92
338,270,20.47
338,271,17.67
338,272,273.98
338,273,265.4
338,274,259.37
338,275,255.98
338,276,251.88
338,277,246.03
338,278,237.54
338,279,226.47
338,280,220.45
338,281,262.86
338,282,273.38
338,283,268.55
338,284,280.22
338,285,327.77
338,286,343.83
338,287,341.08
338,288,89.92
338,289,87.85
338,290,83.43
338,291,79.91
338,292,84.87
338,293,91.6
338,294,93.37
338,295,96.25
338,296,104.14
338,297,109.83
338,298,74.83
338,299,70.63
338,300,78.06
338,301,89.6
338,302,95.85
338,303,106.69
338,304,47.14
338,305,49.56
338,306,46.62
338,307,44.55
338,308,44.08
338,309,49.56
338,310,54.61
338,311,53.9
338,312,50.23
338,313,49.28
338,314,59.82
338,315,72.91
338,316,27.1
338,317,28.08
338,318,26.17
338,319,27.84
338,320,24.53
338,321,22.54
338,322,20.64
338,323,24.36
338,324,26.75
338,325,23.05
338,326,20.87
338,327,23.98
338,328,18.04
338,329,14.28
338,330,10.31
338,331,8.8
338,332,12.8
338,333,10.9
338,334,6.22
338,335,28.6
338,336,23.78
338,337,17.37
338,338,0
338,339,32.82
338,340,22.68
338,341,29.09
338,342,19.15
338,343,112.44
338,344,81.31
338,345,65.21
338,346,64.03
338,347,43.32
338,348,48.25
338,349,77.39
338,350,64.74
338,351,68.05
338,352,72.35
338,353,85.47
338,354,98.56
338,355,129.22
338,356,121.47
338,357,121.73
338,358,114.17
338,359,113.32
338,360,132.95
338,361,126.42
338,362,125.06
338,363,124.27
338,364,114.94
338,365,151.39
338,366,152.81
338,367,141.35
338,368,138.18
338,369,173.59
338,370,168.21
338,371,150.96
338,372,157
338,373,157.56
338,374,143.62
338,375,140.07
338,376,152.14
338,377,155.08
338,378,150.45
338,379,173.89
338,380,142.21
338,381,124.29
338,382,127.81
338,383,115.76
338,384,117.55
338,385,102.42
338,386,97.93
338,387,101.06
338,388,85.23
338,389,92.57
338,390,108.92
338,391,101.83
338,392,123.72
338,393,128.36
338,394,136.81
338,395,130.91
338,396,129.67
338,397,91.06
338,398,109.83
338,399,109.75
338,400,114.9
338,401,120.05
338,402,131.15
338,403,135.47
338,404,147.13
338,405,152.59
338,406,151.66
338,407,156.3
338,408,160.25
338,409,141.89
338,410,120.54
338,411,139.59
338,412,107.88
338,413,119.03
338,414,139.72
338,415,127.99
338,416,123.36
338,417,140.01
338,418,143.23
338,419,147.51
338,420,150.52
338,421,147.7
338,422,205.21
338,423,221.62
338,424,92.14
338,425,98.81
338,426,110.74
338,427,104.88
338,428,113.19
338,429,112.11
338,430,123.69
338,431,116.46
338,432,105.67
338,433,126.72
338,434,117.83
338,435,117.04
338,436,129.55
338,437,126.89
338,438,116.66
338,439,129.21
338,440,139.02
339,1,175.68
339,2,176.25
339,3,172.82
339,4,174.41
339,5,175.38
339,6,177.01
339,7,177.7
339,8,182.17
339,9,180.76
339,10,181.87
339,11,178.11
339,12,177.33
339,13,148.95
339,14,168.1
339,15,178.82
339,16,159.81
339,17,149.11
339,18,132.03
339,19,146.25
339,20,154.06
339,21,157.32
339,22,163.23
339,23,199.14
339,24,210.48
339,25,221.12
339,26,191.67
339,27,188.34
339,28,190.27
339,29,171.17
339,30,208.79
339,31,175.83
339,32,169.37
339,33,178.51
339,34,112.29
339,35,110.05
339,36,111.43
339,37,113.48
339,38,116.72
339,39,115.3
339,40,123.57
339,41,125.81
339,42,139.23
339,43,147.88
339,44,129.97
339,45,131.3
339,46,129.31
339,47,114.84
339,48,102.99
339,49,142.51
339,50,136.83
339,51,130.8
339,52,142.94
339,53,135.09
339,54,109.68
339,55,125.61
339,56,134.68
339,57,144.27
339,58,142.99
339,59,101.54
339,60,101.41
339,61,101.33
339,62,96.47
339,63,98.72
339,64,100.23
339,65,103.17
339,66,102.29
339,67,104.09
339,68,102.28
339,69,98.16
339,70,98.31
339,71,100.18
339,72,97.87
339,73,109.92
339,74,104.77
339,75,104.15
339,76,104.63
339,77,105.71
339,78,103.3
339,79,109.31
339,80,107.16
339,81,110.5
339,82,106.34
339,83,104.17
339,84,105.75
339,85,93.16
339,86,93.34
339,87,94.35
339,88,90.71
339,89,121.28
339,90,113.51
339,91,112.41
339,92,115.48
339,93,113.34
339,94,117.4
339,95,112.12
339,96,117.04
339,97,127.88
339,98,124.59
339,99,120.52
339,100,129.62
339,101,113.76
339,102,111.46
339,103,105.14
339,104,99.28
339,105,82.43
339,106,83.82
339,107,82.32
339,108,82.03
339,109,89.9
339,110,90.24
339,111,87.92
339,112,85.56
339,113,73.7
339,114,76.59
339,115,77.44
339,116,67.23
339,117,73.04
339,118,71.3
339,119,63.03
339,120,56.68
339,121,63.64
339,122,69.23
339,123,66.27
339,124,68.18
339,125,71.05
339,126,74.83
339,127,65.27
339,128,60.43
339,129,59.61
339,130,52.96
339,131,48.94
339,132,33.76
339,133,45.49
339,134,55.39
339,135,54.83
339,136,49.94
339,137,49.55
339,138,55.35
339,139,47.42
339,140,47.37
339,141,45.45
339,142,46.04
339,143,44.15
339,144,48.47
339,145,57.6
339,146,50.81
339,147,48.38
339,148,58.06
339,149,59.38
339,150,59.4
339,151,61.56
339,152,56.73
339,153,54.17
339,154,55.52
339,155,55.21
339,156,57.38
339,157,58.39
339,158,55.14
339,159,52.22
339,160,51.35
339,161,54.56
339,162,40.17
339,163,45.38
339,164,46.53
339,165,46.78
339,166,51.35
339,167,58.51
339,168,53.66
339,169,62.34
339,170,62.39
339,171,62.61
339,172,62.83
339,173,60.69
339,174,58.41
339,175,62.71
339,176,63.21
339,177,57.34
339,178,56.89
339,179,53.81
339,180,42.58
339,181,36.38
339,182,32.43
339,183,29.85
339,184,271.2
339,185,273.14
339,186,237.15
339,187,242.01
339,188,256.08
339,189,244.39
339,190,257.07
339,191,272.47
339,192,299.66
339,193,151.35
339,194,149.54
339,195,148.16
339,196,146.28
339,197,146.43
339,198,149.84
339,199,155.02
339,200,157.62
339,201,160.72
339,202,162.68
339,203,171.82
339,204,152.61
339,205,136.5
339,206,156.95
339,207,156.52
339,208,161.47
339,209,165.43
339,210,170.74
339,211,178.58
339,212,181.81
339,213,208.47
339,214,214.45
339,215,181.84
339,216,181.89
339,217,187.76
339,218,197.17
339,219,219.67
339,220,198.21
339,221,165.79
339,222,170.68
339,223,169.27
339,224,154.23
339,225,154.5
339,226,158.88
339,227,163.21
339,228,170.77
339,229,175.17
339,230,179.41
339,231,182.28
339,232,189.15
339,233,178.96
339,234,167.9
339,235,195.07
339,236,159.03
339,237,157.38
339,238,176.66
339,239,207.12
339,240,195.46
339,241,134.95
339,242,71.09
339,243,70.64
339,244,67.87
339,245,70.06
339,246,77.78
339,247,88.73
339,248,84.34
339,249,82.35
339,250,78.98
339,251,76.11
339,252,69.54
339,253,69.9
339,254,65.92
339,255,59.67
339,256,57.46
339,257,71.68
339,258,73.64
339,259,84.92
339,260,91.29
339,261,67.89
339,262,68.28
339,263,69.37
339,264,72.14
339,265,62.18
339,266,59.65
339,267,105.85
339,268,92.49
339,269,73.19
339,270,69.95
339,271,68.99
339,272,249.14
339,273,240.55
339,274,234.52
339,275,231.14
339,276,227.03
339,277,221.19
339,278,212.69
339,279,201.62
339,280,195.61
339,281,238.01
339,282,248.53
339,283,243.71
339,284,255.37
339,285,302.93
339,286,318.99
339,287,316.24
339,288,104.82
339,289,102.74
339,290,98.32
339,291,87.71
339,292,99.77
339,293,96.31
339,294,99.37
339,295,111.15
339,296,119.03
339,297,127.14
339,298,89.73
339,299,85.53
339,300,84.47
339,301,104.29
339,302,107.27
339,303,120.03
339,304,68.34
339,305,70.76
339,306,67.82
339,307,65.75
339,308,65.28
339,309,70.76
339,310,75.81
339,311,75.1
339,312,71.43
339,313,70.48
339,314,81.02
339,315,94.12
339,316,48.3
339,317,49.28
339,318,47.37
339,319,49.04
339,320,50.19
339,321,48.76
339,322,44.3
339,323,43.97
339,324,52.61
339,325,51.11
339,326,52.64
339,327,55.85
339,328,50.54
339,329,51.24
339,330,54.57
339,331,57.01
339,332,64.22
339,333,62.33
339,334,58.35
339,335,45.34
339,336,37.9
339,337,31.48
339,338,32.82
339,339,0
339,340,10.25
339,341,11.41
339,342,15.75
339,343,94.75
339,344,63.63
339,345,47.53
339,346,46.34
339,347,25.64
339,348,30.57
339,349,59.71
339,350,47.06
339,351,43.2
339,352,54.67
339,353,67.78
339,354,80.88
339,355,111.54
339,356,103.78
339,357,104.05
339,358,96.49
339,359,95.64
339,360,115.26
339,361,108.74
339,362,107.38
339,363,106.58
339,364,97.25
339,365,126.55
339,366,127.96
339,367,116.51
339,368,113.33
339,369,148.75
339,370,143.36
339,371,126.11
339,372,132.15
339,373,132.71
339,374,118.78
339,375,115.23
339,376,127.29
339,377,130.23
339,378,125.6
339,379,149.05
339,380,124.52
339,381,106.61
339,382,102.97
339,383,90.92
339,384,92.7
339,385,77.58
339,386,73.08
339,387,76.22
339,388,60.38
339,389,67.72
339,390,84.07
339,391,76.98
339,392,98.87
339,393,103.51
339,394,111.97
339,395,106.07
339,396,104.83
339,397,66.21
339,398,84.99
339,399,84.9
339,400,90.05
339,401,95.21
339,402,106.31
339,403,110.63
339,404,122.28
339,405,127.75
339,406,126.81
339,407,131.45
339,408,135.4
339,409,117.04
339,410,95.69
339,411,114.75
339,412,83.04
339,413,94.19
339,414,114.87
339,415,103.14
339,416,98.52
339,417,115.16
339,418,118.39
339,419,122.66
339,420,125.67
339,421,122.85
339,422,180.36
339,423,196.77
339,424,67.29
339,425,73.97
339,426,131.94
339,427,126.08
339,428,134.39
339,429,133.31
339,430,144.89
339,431,137.66
339,432,126.87
339,433,147.92
339,434,139.03
339,435,138.24
339,436,150.75
339,437,148.09
339,438,137.86
339,439,150.41
339,440,160.22
340,1,177.97
340,2,178.53
340,3,175.11
340,4,176.7
340,5,177.67
340,6,179.29
340,7,179.98
340,8,184.45
340,9,183.04
340,10,184.15
340,11,180.4
340,12,179.62
340,13,151.24
340,14,170.38
340,15,181.1
340,16,162.09
340,17,151.4
340,18,134.32
340,19,148.53
340,20,156.35
340,21,159.6
340,22,165.52
340,23,201.43
340,24,212.77
340,25,223.4
340,26,193.95
340,27,190.63
340,28,192.55
340,29,173.45
340,30,211.07
340,31,178.11
340,32,171.65
340,33,180.79
340,34,114.58
340,35,112.34
340,36,113.71
340,37,115.76
340,38,119.01
340,39,117.59
340,40,125.86
340,41,128.1
340,42,141.51
340,43,150.16
340,44,132.25
340,45,133.58
340,46,131.59
340,47,117.12
340,48,105.27
340,49,144.8
340,50,139.12
340,51,133.08
340,52,145.22
340,53,137.38
340,54,111.96
340,55,127.89
340,56,136.96
340,57,146.56
340,58,145.27
340,59,103.82
340,60,103.69
340,61,103.62
340,62,98.75
340,63,101
340,64,102.51
340,65,105.45
340,66,104.57
340,67,106.37
340,68,104.57
340,69,100.45
340,70,100.59
340,71,102.47
340,72,100.15
340,73,112.21
340,74,107.05
340,75,106.43
340,76,106.92
340,77,107.99
340,78,105.58
340,79,111.6
340,80,109.44
340,81,112.78
340,82,108.62
340,83,106.45
340,84,108.03
340,85,95.45
340,86,95.62
340,87,96.63
340,88,92.99
340,89,123.57
340,90,115.79
340,91,114.69
340,92,117.76
340,93,115.62
340,94,119.69
340,95,114.4
340,96,119.33
340,97,130.16
340,98,126.87
340,99,122.8
340,100,131.91
340,101,116.05
340,102,113.75
340,103,107.42
340,104,101.56
340,105,84.71
340,106,86.1
340,107,84.6
340,108,84.31
340,109,92.19
340,110,92.53
340,111,90.2
340,112,87.85
340,113,75.99
340,114,78.87
340,115,79.73
340,116,69.52
340,117,75.33
340,118,73.59
340,119,65.31
340,120,58.96
340,121,65.93
340,122,71.51
340,123,68.55
340,124,70.47
340,125,73.33
340,126,77.11
340,127,67.56
340,128,62.72
340,129,61.89
340,130,55.24
340,131,51.22
340,132,36.05
340,133,47.77
340,134,57.67
340,135,57.12
340,136,52.22
340,137,51.83
340,138,57.63
340,139,49.7
340,140,49.65
340,141,47.73
340,142,48.33
340,143,46.44
340,144,50.75
340,145,59.88
340,146,53.09
340,147,50.66
340,148,60.35
340,149,61.66
340,150,61.69
340,151,63.84
340,152,59.02
340,153,56.46
340,154,57.8
340,155,57.49
340,156,59.66
340,157,60.67
340,158,57.42
340,159,54.5
340,160,53.63
340,161,56.85
340,162,42.45
340,163,47.66
340,164,48.82
340,165,49.07
340,166,53.63
340,167,60.8
340,168,55.95
340,169,64.63
340,170,64.68
340,171,64.9
340,172,65.11
340,173,62.97
340,174,60.69
340,175,64.99
340,176,65.5
340,177,59.62
340,178,59.18
340,179,56.1
340,180,44.86
340,181,38.66
340,182,34.72
340,183,32.13
340,184,273.48
340,185,275.42
340,186,239.43
340,187,244.3
340,188,258.36
340,189,246.67
340,190,259.35
340,191,274.76
340,192,301.94
340,193,153.63
340,194,151.82
340,195,150.44
340,196,148.56
340,197,148.71
340,198,152.12
340,199,157.3
340,200,159.9
340,201,163.01
340,202,164.96
340,203,174.1
340,204,154.89
340,205,138.79
340,206,159.23
340,207,158.8
340,208,163.76
340,209,167.71
340,210,173.03
340,211,180.87
340,212,184.09
340,213,210.75
340,214,216.73
340,215,184.12
340,216,184.17
340,217,190.04
340,218,199.45
340,219,221.96
340,220,200.5
340,221,168.08
340,222,172.97
340,223,171.55
340,224,156.51
340,225,156.79
340,226,161.17
340,227,165.49
340,228,173.05
340,229,177.46
340,230,181.7
340,231,184.57
340,232,191.43
340,233,181.25
340,234,170.19
340,235,197.35
340,236,161.31
340,237,159.66
340,238,178.94
340,239,209.4
340,240,197.75
340,241,137.23
340,242,73.38
340,243,72.93
340,244,70.15
340,245,72.34
340,246,80.06
340,247,91.02
340,248,86.62
340,249,84.63
340,250,81.27
340,251,78.4
340,252,71.83
340,253,72.18
340,254,68.2
340,255,61.95
340,256,59.75
340,257,73.96
340,258,75.93
340,259,87.2
340,260,93.57
340,261,70.17
340,262,70.56
340,263,71.65
340,264,74.42
340,265,64.46
340,266,61.93
340,267,108.13
340,268,87.61
340,269,75.48
340,270,72.23
340,271,71.27
340,272,251.42
340,273,242.84
340,274,236.8
340,275,233.42
340,276,229.32
340,277,223.47
340,278,214.97
340,279,203.91
340,280,197.89
340,281,240.3
340,282,250.82
340,283,245.99
340,284,257.66
340,285,305.21
340,286,321.27
340,287,318.52
340,288,107.1
340,289,105.03
340,290,100.6
340,291,89.99
340,292,102.05
340,293,98.59
340,294,101.65
340,295,113.43
340,296,121.32
340,297,129.42
340,298,92.01
340,299,87.81
340,300,86.75
340,301,106.57
340,302,109.55
340,303,122.32
340,304,70.62
340,305,73.05
340,306,70.1
340,307,68.03
340,308,67.57
340,309,73.05
340,310,78.1
340,311,77.38
340,312,73.72
340,313,72.76
340,314,83.31
340,315,96.4
340,316,50.58
340,317,51.57
340,318,49.66
340,319,51.32
340,320,52.48
340,321,51.04
340,322,46.59
340,323,46.25
340,324,54.9
340,325,53.4
340,326,54.92
340,327,58.13
340,328,52.82
340,329,53.52
340,330,56.85
340,331,59.3
340,332,66.51
340,333,64.61
340,334,60.64
340,335,35.21
340,336,27.76
340,337,21.35
340,338,22.68
340,339,10.25
340,340,0
340,341,6.53
340,342,5.62
340,343,89.88
340,344,58.75
340,345,42.65
340,346,41.47
340,347,20.76
340,348,25.69
340,349,54.83
340,350,42.18
340,351,45.49
340,352,49.79
340,353,62.9
340,354,76
340,355,106.66
340,356,98.91
340,357,99.17
340,358,91.61
340,359,90.76
340,360,110.38
340,361,103.86
340,362,102.5
340,363,101.71
340,364,92.38
340,365,128.83
340,366,130.25
340,367,118.79
340,368,115.62
340,369,151.03
340,370,145.65
340,371,128.4
340,372,134.44
340,373,135
340,374,121.06
340,375,117.51
340,376,129.58
340,377,132.52
340,378,127.89
340,379,151.33
340,380,119.64
340,381,101.73
340,382,105.25
340,383,93.2
340,384,94.99
340,385,79.86
340,386,75.37
340,387,78.5
340,388,62.67
340,389,70.01
340,390,86.35
340,391,79.27
340,392,101.16
340,393,105.8
340,394,114.25
340,395,108.35
340,396,107.11
340,397,68.5
340,398,87.27
340,399,87.18
340,400,92.33
340,401,97.49
340,402,108.59
340,403,112.91
340,404,124.56
340,405,130.03
340,406,129.1
340,407,133.73
340,408,137.69
340,409,119.33
340,410,97.97
340,411,117.03
340,412,85.32
340,413,96.47
340,414,117.15
340,415,105.43
340,416,100.8
340,417,117.45
340,418,120.67
340,419,124.95
340,420,127.96
340,421,125.14
340,422,182.65
340,423,199.06
340,424,69.57
340,425,76.25
340,426,134.23
340,427,128.36
340,428,136.68
340,429,135.59
340,430,147.17
340,431,139.94
340,432,129.15
340,433,150.2
340,434,141.31
340,435,140.53
340,436,153.03
340,437,150.37
340,438,140.15
340,439,152.7
340,440,162.5
341,1,174.35
341,2,174.92
341,3,171.5
341,4,173.08
341,5,174.06
341,6,175.68
341,7,176.37
341,8,180.84
341,9,179.43
341,10,180.54
341,11,176.79
341,12,176
341,13,147.62
341,14,166.77
341,15,177.49
341,16,158.48
341,17,147.79
341,18,130.7
341,19,144.92
341,20,152.73
341,21,155.99
341,22,161.9
341,23,197.81
341,24,209.15
341,25,219.79
341,26,190.34
341,27,187.02
341,28,188.94
341,29,169.84
341,30,207.46
341,31,174.5
341,32,168.04
341,33,177.18
341,34,110.97
341,35,108.72
341,36,110.1
341,37,112.15
341,38,115.4
341,39,113.98
341,40,122.24
341,41,124.49
341,42,137.9
341,43,146.55
341,44,128.64
341,45,129.97
341,46,127.98
341,47,113.51
341,48,101.66
341,49,141.18
341,50,135.5
341,51,129.47
341,52,141.61
341,53,133.76
341,54,108.35
341,55,124.28
341,56,133.35
341,57,142.94
341,58,141.66
341,59,100.21
341,60,100.08
341,61,100
341,62,95.14
341,63,97.39
341,64,98.9
341,65,101.84
341,66,100.96
341,67,102.76
341,68,100.95
341,69,96.83
341,70,96.98
341,71,98.85
341,72,96.54
341,73,108.59
341,74,103.44
341,75,102.82
341,76,103.3
341,77,104.38
341,78,101.97
341,79,107.98
341,80,105.83
341,81,109.17
341,82,105.01
341,83,102.84
341,84,104.42
341,85,91.84
341,86,92.01
341,87,93.02
341,88,89.38
341,89,119.95
341,90,112.18
341,91,111.08
341,92,114.15
341,93,112.01
341,94,116.07
341,95,110.79
341,96,115.71
341,97,126.55
341,98,123.26
341,99,119.19
341,100,128.29
341,101,112.43
341,102,110.13
341,103,103.81
341,104,97.95
341,105,81.1
341,106,82.49
341,107,80.99
341,108,80.7
341,109,88.58
341,110,88.91
341,111,86.59
341,112,84.24
341,113,72.38
341,114,75.26
341,115,76.11
341,116,65.9
341,117,71.71
341,118,69.97
341,119,61.7
341,120,55.35
341,121,62.32
341,122,67.9
341,123,64.94
341,124,66.85
341,125,69.72
341,126,73.5
341,127,63.94
341,128,59.1
341,129,58.28
341,130,51.63
341,131,47.61
341,132,32.43
341,133,44.16
341,134,54.06
341,135,53.5
341,136,48.61
341,137,48.22
341,138,54.02
341,139,46.09
341,140,46.04
341,141,44.12
341,142,44.71
341,143,42.82
341,144,47.14
341,145,56.27
341,146,49.48
341,147,47.05
341,148,56.73
341,149,58.05
341,150,58.07
341,151,60.23
341,152,55.41
341,153,52.84
341,154,54.19
341,155,53.88
341,156,56.05
341,157,57.06
341,158,53.81
341,159,50.89
341,160,50.02
341,161,53.23
341,162,38.84
341,163,44.05
341,164,45.21
341,165,45.45
341,166,50.02
341,167,57.18
341,168,52.33
341,169,61.01
341,170,61.06
341,171,61.28
341,172,61.5
341,173,59.36
341,174,57.08
341,175,61.38
341,176,61.88
341,177,56.01
341,178,55.57
341,179,52.48
341,180,41.25
341,181,35.05
341,182,31.11
341,183,28.52
341,184,271.37
341,185,273.31
341,186,237.32
341,187,242.19
341,188,256.25
341,189,244.56
341,190,257.24
341,191,272.65
341,192,299.83
341,193,149.06
341,194,148.21
341,195,148.33
341,196,146.45
341,197,146.6
341,198,150.01
341,199,155.19
341,200,156.29
341,201,159.4
341,202,161.35
341,203,171.99
341,204,151.28
341,205,135.17
341,206,157.12
341,207,156.69
341,208,161.65
341,209,165.6
341,210,170.92
341,211,178.75
341,212,181.98
341,213,208.64
341,214,214.62
341,215,182.01
341,216,182.06
341,217,187.93
341,218,197.34
341,219,219.85
341,220,198.39
341,221,164.46
341,222,169.36
341,223,167.94
341,224,152.9
341,225,154.67
341,226,159.05
341,227,163.38
341,228,170.94
341,229,175.35
341,230,179.58
341,231,182.46
341,232,189.32
341,233,179.14
341,234,168.08
341,235,195.24
341,236,159.2
341,237,157.55
341,238,176.83
341,239,207.29
341,240,195.63
341,241,135.12
341,242,69.76
341,243,69.32
341,244,66.54
341,245,68.73
341,246,76.45
341,247,87.4
341,248,83.01
341,249,81.02
341,250,77.65
341,251,74.78
341,252,68.22
341,253,68.57
341,254,64.59
341,255,58.34
341,256,56.13
341,257,70.35
341,258,72.31
341,259,83.59
341,260,89.96
341,261,66.56
341,262,66.95
341,263,68.04
341,264,70.81
341,265,60.85
341,266,58.32
341,267,104.52
341,268,81.28
341,269,71.86
341,270,68.62
341,271,67.66
341,272,249.31
341,273,240.73
341,274,234.69
341,275,231.31
341,276,227.21
341,277,221.36
341,278,212.86
341,279,201.8
341,280,195.78
341,281,238.19
341,282,248.71
341,283,243.88
341,284,255.55
341,285,303.1
341,286,319.16
341,287,316.41
341,288,103.49
341,289,101.41
341,290,96.99
341,291,86.38
341,292,98.44
341,293,94.98
341,294,98.04
341,295,109.82
341,296,117.7
341,297,125.81
341,298,88.4
341,299,84.2
341,300,83.14
341,301,102.96
341,302,105.94
341,303,118.7
341,304,67.01
341,305,69.43
341,306,66.49
341,307,64.42
341,308,63.95
341,309,69.43
341,310,74.49
341,311,73.77
341,312,70.1
341,313,69.15
341,314,79.69
341,315,92.79
341,316,46.97
341,317,47.96
341,318,46.05
341,319,47.71
341,320,48.86
341,321,47.43
341,322,42.97
341,323,42.64
341,324,51.28
341,325,49.78
341,326,51.31
341,327,54.52
341,328,49.21
341,329,49.91
341,330,53.24
341,331,55.69
341,332,62.89
341,333,61
341,334,57.03
341,335,41.62
341,336,34.17
341,337,27.75
341,338,29.09
341,339,11.41
341,340,6.53
341,341,0
341,342,12.02
341,343,83.55
341,344,52.42
341,345,36.33
341,346,35.14
341,347,14.43
341,348,19.36
341,349,48.5
341,350,35.85
341,351,43.37
341,352,43.46
341,353,56.58
341,354,69.67
341,355,100.33
341,356,92.58
341,357,92.85
341,358,85.28
341,359,84.43
341,360,104.06
341,361,97.53
341,362,96.17
341,363,95.38
341,364,86.05
341,365,126.72
341,366,128.13
341,367,116.68
341,368,113.5
341,369,148.92
341,370,143.54
341,371,126.29
341,372,132.32
341,373,132.88
341,374,118.95
341,375,115.4
341,376,127.47
341,377,130.4
341,378,125.78
341,379,149.22
341,380,113.32
341,381,95.4
341,382,103.14
341,383,89.59
341,384,91.37
341,385,76.25
341,386,71.75
341,387,74.89
341,388,59.05
341,389,66.39
341,390,82.74
341,391,75.65
341,392,97.54
341,393,102.18
341,394,110.64
341,395,104.74
341,396,103.5
341,397,64.88
341,398,83.66
341,399,83.57
341,400,88.72
341,401,93.88
341,402,104.98
341,403,109.3
341,404,120.95
341,405,126.42
341,406,125.48
341,407,130.12
341,408,134.08
341,409,117.22
341,410,95.86
341,411,114.92
341,412,83.21
341,413,94.36
341,414,115.04
341,415,103.32
341,416,98.69
341,417,115.34
341,418,118.56
341,419,122.84
341,420,125.85
341,421,123.03
341,422,180.54
341,423,196.95
341,424,67.46
341,425,74.14
341,426,130.62
341,427,124.75
341,428,133.07
341,429,131.98
341,430,143.56
341,431,136.33
341,432,125.54
341,433,146.59
341,434,137.7
341,435,136.91
341,436,149.42
341,437,146.76
341,438,136.53
341,439,149.08
341,440,158.89
342,1,183.46
342,2,184.03
342,3,180.6
342,4,182.19
342,5,183.16
342,6,184.78
342,7,185.47
342,8,189.94
342,9,188.53
342,10,189.64
342,11,185.89
342,12,185.11
342,13,156.73
342,14,175.87
342,15,186.6
342,16,167.59
342,17,156.89
342,18,139.81
342,19,154.03
342,20,161.84
342,21,165.09
342,22,171.01
342,23,206.92
342,24,218.26
342,25,228.89
342,26,199.45
342,27,196.12
342,28,198.05
342,29,178.95
342,30,216.57
342,31,183.61
342,32,177.14
342,33,186.28
342,34,120.07
342,35,117.83
342,36,119.21
342,37,121.25
342,38,124.5
342,39,123.08
342,40,131.35
342,41,133.59
342,42,147.01
342,43,155.66
342,44,137.75
342,45,139.07
342,46,137.09
342,47,122.62
342,48,110.77
342,49,150.29
342,50,144.61
342,51,138.58
342,52,150.72
342,53,142.87
342,54,117.46
342,55,133.39
342,56,142.46
342,57,152.05
342,58,150.76
342,59,109.32
342,60,109.19
342,61,109.11
342,62,104.25
342,63,106.49
342,64,108.01
342,65,110.94
342,66,110.07
342,67,111.86
342,68,110.06
342,69,105.94
342,70,106.09
342,71,107.96
342,72,105.65
342,73,117.7
342,74,112.55
342,75,111.93
342,76,112.41
342,77,113.48
342,78,111.07
342,79,117.09
342,80,114.94
342,81,118.28
342,82,114.12
342,83,111.95
342,84,113.53
342,85,100.94
342,86,101.11
342,87,102.12
342,88,98.49
342,89,129.06
342,90,121.29
342,91,120.18
342,92,123.26
342,93,121.11
342,94,125.18
342,95,119.9
342,96,124.82
342,97,135.66
342,98,132.36
342,99,128.3
342,100,137.4
342,101,121.54
342,102,119.24
342,103,112.92
342,104,107.06
342,105,90.2
342,106,91.59
342,107,90.1
342,108,89.81
342,109,97.68
342,110,98.02
342,111,95.7
342,112,93.34
342,113,81.48
342,114,84.36
342,115,85.22
342,116,75.01
342,117,80.82
342,118,79.08
342,119,70.81
342,120,64.46
342,121,71.42
