"Candidates","Suppliers","CostCandidateSupplier"
336,39,0.227261
336,40,0.037762
336,41,0.133661
336,42,0.110822
336,43,0.043138
336,44,0.150595
336,45,0.202738
336,46,0.075635
336,47,0.316786
336,48,0.07245
336,49,0.258379
336,50,0.135504
336,51,0.173808
336,52,0.051515
336,53,0.145253
337,1,0.069764
337,2,0.010867
337,3,0.204077
337,4,0.274925
337,5,0.087408
337,6,0.192614
337,7,0.056595
337,8,0.255845
337,9,0.037352
337,10,0.045784
337,11,0.044959
337,12,0.257832
337,13,0.259531
337,14,0.32135
337,15,0.198432
337,16,0.047271
337,17,0.180374
337,18,0.21757
337,19,0.229766
337,20,0.226123
337,21,0.049891
337,22,0.147672
337,23,0.046701
337,24,0.173981
337,25,0.238968
337,26,0.061424
337,27,0.037847
337,28,0.032815
337,29,0.213005
337,30,0.031383
337,31,0.1782
337,32,0.191362
337,33,0.306979
337,34,0.10103
337,35,0.046738
337,36,0.034736
337,37,0.138946
337,38,0.258624
337,39,0.218016
337,40,0.035387
337,41,0.124416
337,42,0.101578
337,43,0.040763
337,44,0.14135
337,45,0.193493
337,46,0.07326
337,47,0.307541
337,48,0.070074
337,49,0.249134
337,50,0.126274
337,51,0.164563
337,52,0.04914
337,53,0.136008
338,1,0.070259
338,2,0.011363
338,3,0.206006
338,4,0.27684
338,5,0.089338
338,6,0.128448
338,7,0.057091
338,8,0.191678
338,9,0.037844
338,10,0.031672
338,11,0.023847
338,12,0.259762
338,13,0.261461
338,14,0.323266
338,15,0.200362
338,16,0.047767
338,17,0.136814
338,18,0.219499
338,19,0.231696
338,20,0.228038
338,21,0.050387
338,22,0.149587
338,23,0.047193
338,24,0.17591
338,25,0.174802
338,26,0.044937
338,27,0.02136
338,28,0.016328
338,29,0.214934
338,30,0.014896
338,31,0.114019
338,32,0.13644
338,33,0.308909
338,34,0.189576
338,35,0.030251
338,36,0.035231
338,37,0.140861
338,38,0.260539
338,39,0.15385
338,40,0.016095
338,41,0.06025
338,42,0.044208
338,43,0.024276
338,44,0.084384
338,45,0.195422
338,46,0.073756
338,47,0.30947
338,48,0.07057
338,49,0.251064
338,50,0.128189
338,51,0.166493
338,52,0.032652
338,53,0.071842
339,1,0.061065
339,2,0.004821
339,3,0.170222
339,4,0.24107
339,5,0.053554
339,6,0.15876
339,7,0.047896
339,8,0.22199
339,9,0.028653
339,10,0.037085
339,11,0.03626
339,12,0.223978
339,13,0.225677
339,14,0.287496
339,15,0.164578
339,16,0.038572
339,17,0.14652
339,18,0.183715
339,19,0.195912
339,20,0.192254
339,21,0.041192
339,22,0.113818
339,23,0.038003
339,24,0.140126
339,25,0.205114
339,26,0.052725
339,27,0.029149
339,28,0.024117
339,29,0.17915
339,30,0.022685
339,31,0.144346
339,32,0.157507
339,33,0.273125
339,34,0.164102
339,35,0.03804
339,36,0.026037
339,37,0.105091
339,38,0.22477
339,39,0.184162
339,40,0.026688
339,41,0.090562
339,42,0.067723
339,43,0.032064
339,44,0.107496
339,45,0.159638
339,46,0.064561
339,47,0.273686
339,48,0.061376
339,49,0.21528
339,50,0.092419
339,51,0.130709
339,52,0.040441
339,53,0.102154
340,1,0.061912
340,2,0.003016
340,3,0.173506
340,4,0.244354
340,5,0.056837
340,6,0.162058
340,7,0.04874
340,8,0.225288
340,9,0.029496
340,10,0.037929
340,11,0.037107
340,12,0.227275
340,13,0.228974
340,14,0.290779
340,15,0.167861
340,16,0.03942
340,17,0.149803
340,18,0.186998
340,19,0.19921
340,20,0.195552
340,21,0.042039
340,22,0.117101
340,23,0.038846
340,24,0.143424
340,25,0.208411
340,26,0.053572
340,27,0.029992
340,28,0.02496
340,29,0.182448
340,30,0.023528
340,31,0.147629
340,32,0.160805
340,33,0.276422
340,34,0.157075
340,35,0.038887
340,36,0.026884
340,37,0.108374
340,38,0.228053
340,39,0.187459
340,40,0.027535
340,41,0.093845
340,42,0.071021
340,43,0.032912
340,44,0.110794
340,45,0.162936
340,46,0.065409
340,47,0.276984
340,48,0.062223
340,49,0.218578
340,50,0.095702
340,51,0.134006
340,52,0.041288
340,53,0.105437
341,1,0.061124
341,2,0.000673
341,3,0.170438
341,4,0.239155
341,5,0.051638
341,6,0.156859
341,7,0.047404
341,8,0.22009
341,9,0.028161
341,10,0.036593
341,11,0.035772
341,12,0.222062
341,13,0.225907
341,14,0.285581
341,15,0.162662
341,16,0.03808
341,17,0.144605
341,18,0.1818
341,19,0.194011
341,20,0.190354
341,21,0.040704
341,22,0.111902
341,23,0.037511
341,24,0.138226
341,25,0.203213
341,26,0.052233
341,27,0.028657
341,28,0.023624
341,29,0.17725
341,30,0.022193
341,31,0.14243
341,32,0.155592
341,33,0.273341
341,34,0.147974
341,35,0.037551
341,36,0.025548
341,37,0.103176
341,38,0.222854
341,39,0.182246
341,40,0.026196
341,41,0.088646
341,42,0.065808
341,43,0.031572
341,44,0.105595
341,45,0.157723
341,46,0.064073
341,47,0.271786
341,48,0.060884
341,49,0.213379
341,50,0.090504
341,51,0.128808
341,52,0.039949
341,53,0.100238
342,1,0.063943
342,2,0.005047
342,3,0.181426
342,4,0.252274
342,5,0.064757
342,6,0.169963
342,7,0.050775
342,8,0.233194
342,9,0.031531
342,10,0.039964
342,11,0.039139
342,12,0.235181
342,13,0.23688
342,14,0.298699
342,15,0.175781
342,16,0.041451
342,17,0.157723
342,18,0.194918
342,19,0.207115
342,20,0.203472
342,21,0.044071
342,22,0.125021
342,23,0.040881
342,24,0.15133
342,25,0.216317
342,26,0.055604
342,27,0.032027
342,28,0.026995
342,29,0.190354
342,30,0.025563
342,31,0.155549
342,32,0.16871
342,33,0.284328
342,34,0.164995
342,35,0.040918
342,36,0.028916
342,37,0.116294
342,38,0.235973
342,39,0.195365
342,40,0.029567
342,41,0.101765
342,42,0.078926
342,43,0.034943
342,44,0.118699
342,45,0.170842
342,46,0.06744
342,47,0.28489
342,48,0.064254
342,49,0.226498
342,50,0.103622
342,51,0.141912
342,52,0.04332
342,53,0.113357
343,1,0.07864
343,2,0.030396
343,3,0.238622
343,4,0.336672
343,5,0.172267
343,6,0.277488
343,7,0.074044
343,8,0.340718
343,9,0.056403
343,10,0.067588
343,11,0.066766
343,12,0.325397
343,13,0.294077
343,14,0.383098
343,15,0.266342
343,16,0.06209
343,17,0.262325
343,18,0.28548
343,19,0.297691
343,20,0.294034
343,21,0.067344
343,22,0.221818
343,23,0.062992
343,24,0.241906
343,25,0.323842
343,26,0.083228
343,27,0.059651
343,28,0.054619
343,29,0.28093
343,30,0.053187
343,31,0.263059
343,32,0.276221
343,33,0.341525
343,34,0.118138
343,35,0.068546
343,36,0.056543
343,37,0.223805
343,38,0.294322
343,39,0.302875
343,40,0.057191
343,41,0.209275
343,42,0.186437
343,43,0.062567
343,44,0.226224
343,45,0.261418
343,46,0.089129
343,47,0.369302
343,48,0.087435
343,49,0.287078
343,50,0.211133
343,51,0.228038
343,52,0.070944
343,53,0.220867
344,1,0.067125
344,2,0.018877
344,3,0.193795
344,4,0.291859
344,5,0.127454
344,6,0.232661
344,7,0.06253
344,8,0.295891
344,9,0.044885
344,10,0.05607
344,11,0.055248
344,12,0.28057
344,13,0.249264
344,14,0.338285
344,15,0.22153
344,16,0.050572
344,17,0.217512
344,18,0.240653
344,19,0.252864
344,20,0.249206
344,21,0.055826
344,22,0.17699
344,23,0.051474
344,24,0.197078
344,25,0.279014
344,26,0.071713
344,27,0.048137
344,28,0.043101
344,29,0.236102
344,30,0.041673
344,31,0.218232
344,32,0.231408
344,33,0.296698
344,34,0.07331
344,35,0.057028
344,36,0.045025
344,37,0.178978
344,38,0.249494
344,39,0.258062
344,40,0.045676
344,41,0.164448
344,42,0.141624
344,43,0.051053
344,44,0.181397
344,45,0.21659
344,46,0.077611
344,47,0.324475
344,48,0.075917
344,49,0.242266
344,50,0.166306
344,51,0.183211
344,52,0.059429
344,53,0.17604
345,1,0.061013
345,2,0.012765
345,3,0.170006
345,4,0.26807
345,5,0.103666
345,6,0.208872
345,7,0.056418
345,8,0.272102
345,9,0.038772
345,10,0.049961
345,11,0.049136
345,12,0.256781
345,13,0.225475
345,14,0.314496
345,15,0.197741
345,16,0.044459
345,17,0.193723
345,18,0.216878
345,19,0.229075
345,20,0.225418
345,21,0.049713
345,22,0.153202
345,23,0.045362
345,24,0.17329
345,25,0.255226
345,26,0.065601
345,27,0.042025
345,28,0.036989
345,29,0.212314
345,30,0.035561
345,31,0.194443
345,32,0.207619
345,33,0.272923
345,34,0.09612
345,35,0.050916
345,36,0.038913
345,37,0.155189
345,38,0.225706
345,39,0.234274
345,40,0.039564
345,41,0.140674
345,42,0.117835
345,43,0.04494
345,44,0.157608
345,45,0.192802
345,46,0.071499
345,47,0.300686
345,48,0.069804
345,49,0.218477
345,50,0.142517
345,51,0.159422
345,52,0.053317
345,53,0.152266
346,1,0.059992
346,2,0.012328
346,3,0.166032
346,4,0.266357
346,5,0.101952
346,6,0.207158
346,7,0.055977
346,8,0.270389
346,9,0.038336
346,10,0.049521
346,11,0.048696
346,12,0.252806
346,13,0.221501
346,14,0.312782
346,15,0.196027
346,16,0.044023
346,17,0.19201
346,18,0.215165
346,19,0.227362
346,20,0.223718
346,21,0.049273
346,22,0.151502
346,23,0.044925
346,24,0.171576
346,25,0.253512
346,26,0.065161
346,27,0.041584
346,28,0.036552
346,29,0.2106
346,30,0.03512
346,31,0.192744
346,32,0.205906
346,33,0.268934
346,34,0.099979
346,35,0.050475
346,36,0.038473
346,37,0.15349
346,38,0.221731
346,39,0.23256
346,40,0.039124
346,41,0.13896
346,42,0.116122
346,43,0.0445
346,44,0.155894
346,45,0.191088
346,46,0.071062
346,47,0.298987
346,48,0.068783
346,49,0.214502
346,50,0.140818
346,51,0.157709
346,52,0.052877
346,53,0.150552
347,1,0.059381
347,2,0.004666
347,3,0.163656
347,4,0.236534
347,5,0.07213
347,6,0.17735
347,7,0.048315
347,8,0.240566
347,9,0.030673
347,10,0.041858
347,11,0.041037
347,12,0.23184
347,13,0.219125
347,14,0.28296
347,15,0.166205
347,16,0.03636
347,17,0.162187
347,18,0.185342
347,19,0.197539
347,20,0.193896
347,21,0.041614
347,22,0.12168
347,23,0.037263
347,24,0.141754
347,25,0.223704
347,26,0.057498
347,27,0.033922
347,28,0.02889
347,29,0.180778
347,30,0.027458
347,31,0.162922
347,32,0.176083
347,33,0.266558
347,34,0.130464
347,35,0.042816
347,36,0.030814
347,37,0.123667
347,38,0.219355
347,39,0.202738
347,40,0.031461
347,41,0.109138
347,42,0.086299
347,43,0.036837
347,44,0.126086
347,45,0.161266
347,46,0.063399
347,47,0.269165
347,48,0.063396
347,49,0.212126
347,50,0.110995
347,51,0.127901
347,52,0.045214
347,53,0.12073
348,1,0.053961
348,2,0.00649
348,3,0.14256
348,4,0.215438
348,5,0.079229
348,6,0.184435
348,7,0.042894
348,8,0.22932
348,9,0.025253
348,10,0.036149
348,11,0.042861
348,12,0.210744
348,13,0.198029
348,14,0.261864
348,15,0.145109
348,16,0.030939
348,17,0.141091
348,18,0.164246
348,19,0.176443
348,20,0.1728
348,21,0.03619
348,22,0.100584
348,23,0.031842
348,24,0.120658
348,25,0.212443
348,26,0.054608
348,27,0.03202
348,28,0.030714
348,29,0.159682
348,30,0.029282
348,31,0.151675
348,32,0.14351
348,33,0.245462
348,34,0.148291
348,35,0.039923
348,36,0.027251
348,37,0.098453
348,38,0.198259
348,39,0.209837
348,40,0.033285
348,41,0.116237
348,42,0.093398
348,43,0.036286
348,44,0.113976
348,45,0.14017
348,46,0.057979
348,47,0.248069
348,48,0.057975
348,49,0.19103
348,50,0.095803
348,51,0.106805
348,52,0.042324
348,53,0.127829
349,1,0.047271
349,2,0.017272
349,3,0.116539
349,4,0.243806
349,5,0.115891
349,6,0.221098
349,7,0.050183
349,8,0.257688
349,9,0.032542
349,10,0.043438
349,11,0.052281
349,12,0.203314
349,13,0.172008
349,14,0.258437
349,15,0.173477
349,16,0.038228
349,17,0.169459
349,18,0.192614
349,19,0.204826
349,20,0.201168
349,21,0.043482
349,22,0.128952
349,23,0.039131
349,24,0.14904
349,25,0.240811
349,26,0.061897
349,27,0.039309
349,28,0.038621
349,29,0.188064
349,30,0.038702
349,31,0.180043
349,32,0.171878
349,33,0.219442
349,34,0.151243
349,35,0.047212
349,36,0.034539
349,37,0.126821
349,38,0.172238
349,39,0.246499
349,40,0.042705
349,41,0.152899
349,42,0.130061
349,43,0.043579
349,44,0.142358
349,45,0.168552
349,46,0.065268
349,47,0.276437
349,48,0.056066
349,49,0.16501
349,50,0.124171
349,51,0.135173
349,52,0.049613
349,53,0.164491
350,1,0.047896
350,2,0.012591
350,3,0.118973
350,4,0.22559
350,5,0.097675
350,6,0.202882
350,7,0.045503
350,8,0.239472
350,9,0.027861
350,10,0.038758
350,11,0.047597
350,12,0.205747
350,13,0.174427
350,14,0.272016
350,15,0.155261
350,16,0.033548
350,17,0.151243
350,18,0.174398
350,19,0.186595
350,20,0.182952
350,21,0.038798
350,22,0.110736
350,23,0.034451
350,24,0.13081
350,25,0.222595
350,26,0.057217
350,27,0.034628
350,28,0.03394
350,29,0.169834
350,30,0.034022
350,31,0.161813
350,32,0.153662
350,33,0.221875
350,34,0.161669
350,35,0.042531
350,36,0.029859
350,37,0.108605
350,38,0.174672
350,39,0.228283
350,40,0.038025
350,41,0.134683
350,42,0.111845
350,43,0.038894
350,44,0.124128
350,45,0.150322
350,46,0.060587
350,47,0.258221
350,48,0.056691
350,49,0.167443
350,50,0.105955
350,51,0.116957
350,52,0.044933
350,53,0.146275
351,1,0.045099
351,2,0.015373
351,3,0.108086
351,4,0.199325
351,5,0.07141
351,6,0.176616
351,7,0.038754
351,8,0.213206
351,9,0.021112
351,10,0.032009
351,11,0.040848
351,12,0.194861
351,13,0.163541
351,14,0.24575
351,15,0.128995
351,16,0.026799
351,17,0.124978
351,18,0.148133
351,19,0.16033
351,20,0.156686
351,21,0.032049
351,22,0.08447
351,23,0.027702
351,24,0.104544
351,25,0.19633
351,26,0.050468
351,27,0.027879
351,28,0.027191
351,29,0.143568
351,30,0.027273
351,31,0.135547
351,32,0.127397
351,33,0.210989
351,34,0.182866
351,35,0.035783
351,36,0.02311
351,37,0.082339
351,38,0.163786
351,39,0.202018
351,40,0.031276
351,41,0.108403
351,42,0.085579
351,43,0.032146
351,44,0.097862
351,45,0.124056
351,46,0.053835
351,47,0.231955
351,48,0.053894
351,49,0.156542
351,50,0.07969
351,51,0.090677
351,52,0.038184
351,53,0.119995
352,1,0.044426
352,2,0.015407
352,3,0.105466
352,4,0.236549
352,5,0.108634
352,6,0.21384
352,7,0.048318
352,8,0.25043
352,9,0.030677
352,10,0.041573
352,11,0.050412
352,12,0.19224
352,13,0.16092
352,14,0.247363
352,15,0.166219
352,16,0.036364
352,17,0.162202
352,18,0.185357
352,19,0.197554
352,20,0.19391
352,21,0.041614
352,22,0.121694
352,23,0.037266
352,24,0.141768
352,25,0.233554
352,26,0.060032
352,27,0.037444
352,28,0.036756
352,29,0.180792
352,30,0.036837
352,31,0.172771
352,32,0.164621
352,33,0.208368
352,34,0.16043
352,35,0.045347
352,36,0.032675
352,37,0.119563
352,38,0.161165
352,39,0.239242
352,40,0.040841
352,41,0.145642
352,42,0.122803
352,43,0.04171
352,44,0.135086
352,45,0.16128
352,46,0.063403
352,47,0.252734
352,48,0.053221
352,49,0.153922
352,50,0.116914
352,51,0.127915
352,52,0.047749
352,53,0.157234
353,1,0.039583
353,2,0.020261
353,3,0.086602
353,4,0.228845
353,5,0.126547
353,6,0.231768
353,7,0.052925
353,8,0.268358
353,9,0.035279
353,10,0.046176
353,11,0.055019
353,12,0.17339
353,13,0.14207
353,14,0.228499
353,15,0.184147
353,16,0.040966
353,17,0.18013
353,18,0.203285
353,19,0.215482
353,20,0.211824
353,21,0.04622
353,22,0.139608
353,23,0.041869
353,24,0.159696
353,25,0.251482
353,26,0.064639
353,27,0.04205
353,28,0.041362
353,29,0.19872
353,30,0.04144
353,31,0.190699
353,32,0.182549
353,33,0.189518
353,34,0.179323
353,35,0.049954
353,36,0.037281
353,37,0.137491
353,38,0.142301
353,39,0.25717
353,40,0.045443
353,41,0.163555
353,42,0.140731
353,43,0.046317
353,44,0.153014
353,45,0.179208
353,46,0.068006
353,47,0.23387
353,48,0.048374
353,49,0.135072
353,50,0.134842
353,51,0.145829
353,52,0.052355
353,53,0.175147
354,1,0.073508
354,2,0.02526
354,3,0.218635
354,4,0.316699
354,5,0.152294
354,6,0.257501
354,7,0.068912
354,8,0.320731
354,9,0.051267
354,10,0.062452
354,11,0.061631
354,12,0.30541
354,13,0.274104
354,14,0.363125
354,15,0.24637
354,16,0.056954
354,17,0.242352
354,18,0.265507
354,19,0.277704
354,20,0.274046
354,21,0.062208
354,22,0.20183
354,23,0.057857
354,24,0.221918
354,25,0.303854
354,26,0.078096
354,27,0.054519
354,28,0.049484
354,29,0.260942
354,30,0.048056
354,31,0.243072
354,32,0.256248
354,33,0.321538
354,34,0.09815
354,35,0.063411
354,36,0.051408
354,37,0.203818
354,38,0.274334
354,39,0.282902
354,40,0.052059
354,41,0.189288
354,42,0.166464
354,43,0.057435
354,44,0.206237
354,45,0.24143
354,46,0.083994
354,47,0.349315
354,48,0.082299
354,49,0.267106
354,50,0.191146
354,51,0.208051
354,52,0.065812
354,53,0.20088
355,1,0.084852
355,2,0.036604
355,3,0.262786
355,4,0.36085
355,5,0.196445
355,6,0.301651
355,7,0.080257
355,8,0.364882
355,9,0.062611
355,10,0.073797
355,11,0.072975
355,12,0.34956
355,13,0.318254
355,14,0.407275
355,15,0.29052
355,16,0.068298
355,17,0.286502
355,18,0.309643
355,19,0.321854
355,20,0.318197
355,21,0.073552
355,22,0.245981
355,23,0.069201
355,24,0.266069
355,25,0.348005
355,26,0.08944
355,27,0.06586
355,28,0.060828
355,29,0.305093
355,30,0.0594
355,31,0.287222
355,32,0.300398
355,33,0.365688
355,34,0.00301
355,35,0.074755
355,36,0.062752
355,37,0.247968
355,38,0.318485
355,39,0.327053
355,40,0.063403
355,41,0.233438
355,42,0.210614
355,43,0.068779
355,44,0.250387
355,45,0.285581
355,46,0.095338
355,47,0.393466
355,48,0.093643
355,49,0.311256
355,50,0.235296
355,51,0.252202
355,52,0.077156
355,53,0.24503
356,1,0.081981
356,2,0.033737
356,3,0.251626
356,4,0.349675
356,5,0.18527
356,6,0.290491
356,7,0.077386
356,8,0.353722
356,9,0.059744
356,10,0.070929
356,11,0.070108
356,12,0.3384
356,13,0.30708
356,14,0.396101
356,15,0.279346
356,16,0.065431
356,17,0.275328
356,18,0.298483
356,19,0.310694
356,20,0.307037
356,21,0.070685
356,22,0.234821
356,23,0.066334
356,24,0.254909
356,25,0.336845
356,26,0.086569
356,27,0.062992
356,28,0.057961
356,29,0.293933
356,30,0.056529
356,31,0.276062
356,32,0.289224
356,33,0.354528
356,34,0.017165
356,35,0.071887
356,36,0.059884
356,37,0.236808
356,38,0.307325
356,39,0.315878
356,40,0.060532
356,41,0.222278
356,42,0.19944
356,43,0.065908
356,44,0.239227
356,45,0.274421
356,46,0.09247
356,47,0.382306
356,48,0.090776
356,49,0.300082
356,50,0.224136
356,51,0.241042
356,52,0.074285
356,53,0.23387
357,1,0.082081
357,2,0.033836
357,3,0.252
357,4,0.350064
357,5,0.185659
357,6,0.290866
357,7,0.077485
357,8,0.354096
357,9,0.059844
357,10,0.071029
357,11,0.070204
357,12,0.338789
357,13,0.307469
357,14,0.39649
357,15,0.279734
357,16,0.065531
357,17,0.275717
357,18,0.298872
357,19,0.311069
357,20,0.307426
357,21,0.070781
357,22,0.23521
357,23,0.066434
357,24,0.255283
357,25,0.337219
357,26,0.086669
357,27,0.063092
357,28,0.05806
357,29,0.294307
357,30,0.056629
357,31,0.276451
357,32,0.289613
357,33,0.354917
357,34,0.023328
357,35,0.071984
357,36,0.059981
357,37,0.237197
357,38,0.307699
357,39,0.316267
357,40,0.060632
357,41,0.222667
357,42,0.199829
357,43,0.066008
357,44,0.239602
357,45,0.274795
357,46,0.09257
357,47,0.382694
357,48,0.090876
357,49,0.30047
357,50,0.224525
357,51,0.241416
357,52,0.074385
357,53,0.234259
358,1,0.07928
358,2,0.031036
358,3,0.241114
358,4,0.339178
358,5,0.174758
358,6,0.279979
358,7,0.074685
358,8,0.34321
358,9,0.057043
358,10,0.068228
358,11,0.067407
358,12,0.327888
358,13,0.296582
358,14,0.385603
358,15,0.268834
358,16,0.06273
358,17,0.26483
358,18,0.287971
358,19,0.300182
358,20,0.296525
358,21,0.067984
358,22,0.224309
358,23,0.063633
358,24,0.244397
358,25,0.326333
358,26,0.083872
358,27,0.060291
358,28,0.055259
358,29,0.283421
358,30,0.053828
358,31,0.26555
358,32,0.278726
358,33,0.344016
358,34,0.024638
358,35,0.069186
358,36,0.057184
358,37,0.226296
358,38,0.296813
358,39,0.305381
358,40,0.057835
358,41,0.211766
358,42,0.188942
358,43,0.063211
358,44,0.228715
358,45,0.263909
358,46,0.089769
358,47,0.371794
358,48,0.088075
358,49,0.289584
358,50,0.213624
358,51,0.23053
358,52,0.071588
358,53,0.223358
359,1,0.078969
359,2,0.030721
359,3,0.23989
359,4,0.337954
359,5,0.173549
359,6,0.278755
359,7,0.074374
359,8,0.341986
359,9,0.056728
359,10,0.067914
359,11,0.067092
359,12,0.326664
359,13,0.295358
359,14,0.384379
359,15,0.267624
359,16,0.062415
359,17,0.263606
359,18,0.286762
359,19,0.298958
359,20,0.295301
359,21,0.067669
359,22,0.223085
359,23,0.063318
359,24,0.243173
359,25,0.325109
359,26,0.083557
359,27,0.059981
359,28,0.054945
359,29,0.282197
359,30,0.053517
359,31,0.264326
359,32,0.277502
359,33,0.342792
359,34,0.031032
359,35,0.068872
359,36,0.056869
359,37,0.225072
359,38,0.295589
359,39,0.304157
359,40,0.05752
359,41,0.210542
359,42,0.187718
359,43,0.062896
359,44,0.227491
359,45,0.262685
359,46,0.089455
359,47,0.37057
359,48,0.08776
359,49,0.28836
359,50,0.2124
359,51,0.229306
359,52,0.071273
359,53,0.222134
360,1,0.086228
360,2,0.037984
360,3,0.268157
360,4,0.366206
360,5,0.201802
360,6,0.307022
360,7,0.081633
360,8,0.370238
360,9,0.063991
360,10,0.075177
360,11,0.074355
360,12,0.354931
360,13,0.323611
360,14,0.412632
360,15,0.295877
360,16,0.069678
360,17,0.291859
360,18,0.315014
360,19,0.327211
360,20,0.323568
360,21,0.074932
360,22,0.251352
360,23,0.070581
360,24,0.271426
360,25,0.353376
360,26,0.090816
360,27,0.06724
360,28,0.062208
360,29,0.31045
360,30,0.060776
360,31,0.292594
360,32,0.305755
360,33,0.371059
360,34,0.03947
360,35,0.076135
360,36,0.064132
360,37,0.253339
360,38,0.323856
360,39,0.33241
360,40,0.06478
360,41,0.23881
360,42,0.215971
360,43,0.070156
360,44,0.255758
360,45,0.290938
360,46,0.096718
360,47,0.398837
360,48,0.095023
360,49,0.316613
360,50,0.240667
360,51,0.257573
360,52,0.078533
360,53,0.250402
361,1,0.083816
361,2,0.035568
361,3,0.258754
361,4,0.356818
361,5,0.192413
361,6,0.297619
361,7,0.079221
361,8,0.36085
361,9,0.061575
361,10,0.072764
361,11,0.071939
361,12,0.345542
361,13,0.314222
361,14,0.403243
361,15,0.286488
361,16,0.067262
361,17,0.28247
361,18,0.305626
361,19,0.317822
361,20,0.314165
361,21,0.072516
361,22,0.241949
361,23,0.068165
361,24,0.262037
361,25,0.343973
361,26,0.088404
361,27,0.064828
361,28,0.059792
361,29,0.301061
361,30,0.058364
361,31,0.28319
361,32,0.296366
361,33,0.36167
361,34,0.030082
361,35,0.073719
361,36,0.061716
361,37,0.243936
361,38,0.314453
361,39,0.323021
361,40,0.062367
361,41,0.229421
361,42,0.206582
361,43,0.067743
361,44,0.246355
361,45,0.281549
361,46,0.094302
361,47,0.389434
361,48,0.092607
361,49,0.307224
361,50,0.231264
361,51,0.24817
361,52,0.07612
361,53,0.241013
362,1,0.083313
362,2,0.035065
362,3,0.256795
362,4,0.354859
362,5,0.190454
362,6,0.295661
362,7,0.078717
362,8,0.358891
362,9,0.061072
362,10,0.072261
362,11,0.071436
362,12,0.343584
362,13,0.312264
362,14,0.401285
362,15,0.28453
362,16,0.066759
362,17,0.280512
362,18,0.303667
362,19,0.315864
362,20,0.312206
362,21,0.072013
362,22,0.23999
362,23,0.067662
362,24,0.260078
362,25,0.342014
362,26,0.087901
362,27,0.064325
362,28,0.059289
362,29,0.299102
362,30,0.057861
362,31,0.281232
362,32,0.294408
362,33,0.359712
362,34,0.028123
362,35,0.073216
362,36,0.061213
362,37,0.241978
362,38,0.312494
362,39,0.321062
362,40,0.061864
362,41,0.227462
362,42,0.204624
362,43,0.06724
362,44,0.244397
362,45,0.27959
362,46,0.093799
362,47,0.387475
362,48,0.092104
362,49,0.305266
362,50,0.229306
362,51,0.246211
362,52,0.075617
362,53,0.239054
363,1,0.083017
363,2,0.034773
363,3,0.255658
363,4,0.353707
363,5,0.189302
363,6,0.294523
363,7,0.078421
363,8,0.357754
363,9,0.06078
363,10,0.071965
363,11,0.071144
363,12,0.342432
363,13,0.311112
363,14,0.400133
363,15,0.283378
363,16,0.066467
363,17,0.27936
363,18,0.302515
363,19,0.314726
363,20,0.311069
363,21,0.071721
363,22,0.238853
363,23,0.06737
363,24,0.258926
363,25,0.340877
363,26,0.087605
363,27,0.064029
363,28,0.058997
363,29,0.29795
363,30,0.057565
363,31,0.280094
363,32,0.293256
363,33,0.35856
363,34,0.049666
363,35,0.072923
363,36,0.060921
363,37,0.24084
363,38,0.311357
363,39,0.31991
363,40,0.061568
363,41,0.22631
363,42,0.203472
363,43,0.066944
363,44,0.243259
363,45,0.278438
363,46,0.093506
363,47,0.386338
363,48,0.091812
363,49,0.304114
363,50,0.228168
363,51,0.245074
363,52,0.075321
363,53,0.237902
364,1,0.061165
364,2,0.031165
364,3,0.170611
364,4,0.297878
364,5,0.169963
364,6,0.27517
364,7,0.064077
364,8,0.31176
364,9,0.046435
364,10,0.057332
364,11,0.066171
364,12,0.257386
364,13,0.226066
364,14,0.312494
364,15,0.227549
364,16,0.052122
364,17,0.223531
364,18,0.246686
364,19,0.258883
364,20,0.25524
364,21,0.057372
364,22,0.183024
364,23,0.053025
364,24,0.203098
364,25,0.294883
364,26,0.075791
364,27,0.053202
364,28,0.052514
364,29,0.242122
364,30,0.052596
364,31,0.234101
364,32,0.22595
364,33,0.273514
364,34,0.053827
364,35,0.061106
364,36,0.048433
364,37,0.180893
364,38,0.22631
364,39,0.300571
364,40,0.056599
364,41,0.206957
364,42,0.184133
364,43,0.057468
364,44,0.196416
364,45,0.22261
364,46,0.079161
364,47,0.330509
364,48,0.06996
364,49,0.219067
364,50,0.178243
364,51,0.18923
364,52,0.063507
364,53,0.218563
365,1,0.052873
365,2,0.046213
365,3,0.092923
365,4,0.28057
365,5,0.191419
365,6,0.296626
365,7,0.06959
365,8,0.333216
365,9,0.051948
365,10,0.062844
365,11,0.071688
365,12,0.225115
365,13,0.193795
365,14,0.280224
365,15,0.249005
365,16,0.057635
365,17,0.244987
365,18,0.268142
365,19,0.27995
365,20,0.276696
365,21,0.062889
365,22,0.20448
365,23,0.058564
365,24,0.224568
365,25,0.316339
365,26,0.081304
365,27,0.058715
365,28,0.058027
365,29,0.258379
365,30,0.058109
365,31,0.255571
365,32,0.247406
365,33,0.241243
365,34,0.277848
365,35,0.066618
365,36,0.053946
365,37,0.202349
365,38,0.194026
365,39,0.322027
365,40,0.062112
365,41,0.228427
365,42,0.205589
365,43,0.062985
365,44,0.217886
365,45,0.24408
365,46,0.07612
365,47,0.285595
365,48,0.061664
365,49,0.186797
365,50,0.199699
365,51,0.210701
365,52,0.06902
365,53,0.240019
366,1,0.053395
